EjerciciosDia.id,EjerciciosDia.userName,EjerciciosDia.idCurso,EjerciciosDia.fecha,EjerciciosDia.total
7050,437916995,3,2019-08-05 00:00:00,22
6974,435668199,3,2019-08-05 00:00:00,2
6962,443290896,3,2019-08-05 00:00:00,20
7058,439987294,3,2019-08-05 00:00:00,36
7063,432330891,3,2019-08-05 00:00:00,38
7017,457987894,3,2019-08-05 00:00:00,14
6979,440649597,1,2019-08-05 00:00:00,4
6847,433144693,1,2019-08-05 00:00:00,17
6965,433021798,3,2019-08-05 00:00:00,9
7021,448708191,3,2019-08-05 00:00:00,1
6953,456478398,1,2019-08-05 00:00:00,56
6970,432573693,1,2019-08-05 00:00:00,12
6968,432791698,1,2019-08-05 00:00:00,1
6969,434781592,3,2019-08-05 00:00:00,23
6933,436376990,3,2019-08-05 00:00:00,13
7020,432731497,3,2019-08-05 00:00:00,22
6954,432506992,1,2019-08-05 00:00:00,13
6952,448809090,3,2019-08-05 00:00:00,16
7047,449649191,3,2019-08-05 00:00:00,17
7083,432941996,1,2019-08-05 00:00:00,32
7016,433176990,3,2019-08-05 00:00:00,2
7073,433254393,3,2019-08-05 00:00:00,7
6935,445376091,3,2019-08-05 00:00:00,29
6985,432125996,3,2019-08-05 00:00:00,14
7029,443343093,3,2019-08-05 00:00:00,8
7045,432333095,1,2019-08-05 00:00:00,5
7054,456536992,3,2019-08-05 00:00:00,2
7055,439923892,3,2019-08-05 00:00:00,1
6992,432775994,3,2019-08-05 00:00:00,37
6966,446372095,1,2019-08-05 00:00:00,31
7069,457214191,3,2019-08-05 00:00:00,2
6996,433041990,3,2019-08-05 00:00:00,3
7048,452568690,1,2019-08-05 00:00:00,39
7019,456450491,3,2019-08-05 00:00:00,18
6989,432340293,3,2019-08-05 00:00:00,36
7007,438380292,3,2019-08-05 00:00:00,4
7026,453804398,3,2019-08-05 00:00:00,23
7044,454114799,1,2019-08-05 00:00:00,1
7013,433257795,3,2019-08-05 00:00:00,3
7056,458185395,3,2019-08-05 00:00:00,1
7043,432320093,3,2019-08-05 00:00:00,2
7035,433245096,3,2019-08-05 00:00:00,8
7036,433006096,3,2019-08-05 00:00:00,37
6879,436481590,3,2019-08-05 00:00:00,37
6998,434417195,3,2019-08-05 00:00:00,19
7051,438983191,3,2019-08-05 00:00:00,18
7046,438311797,3,2019-08-05 00:00:00,15
7014,443981593,3,2019-08-05 00:00:00,10
6975,434515897,1,2019-08-05 00:00:00,37
6983,432477690,3,2019-08-05 00:00:00,12
7012,458046292,3,2019-08-05 00:00:00,8
7027,433816895,3,2019-08-05 00:00:00,21
7037,442850895,3,2019-08-05 00:00:00,15
6950,457913491,1,2019-08-05 00:00:00,32
6995,447541795,3,2019-08-05 00:00:00,10
7042,447091098,3,2019-08-05 00:00:00,4
7001,437245596,1,2019-08-05 00:00:00,5
7059,432910691,3,2019-08-05 00:00:00,10
7005,442804795,3,2019-08-05 00:00:00,12
6984,433262694,3,2019-08-05 00:00:00,11
7053,458061293,3,2019-08-05 00:00:00,2
7041,440628992,3,2019-08-05 00:00:00,13
7022,442918891,3,2019-08-05 00:00:00,4
6997,434378393,1,2019-08-05 00:00:00,32
7015,436100994,1,2019-08-05 00:00:00,39
7038,432425098,3,2019-08-05 00:00:00,23
6960,439758898,3,2019-08-05 00:00:00,26
7039,432036992,3,2019-08-05 00:00:00,46
6976,458102399,1,2019-08-05 00:00:00,43
6980,438012399,1,2019-08-05 00:00:00,36
6993,432498193,3,2019-08-05 00:00:00,64
7000,454907299,3,2019-08-05 00:00:00,19
6955,452018298,3,2019-08-05 00:00:00,19
6973,447387598,3,2019-08-05 00:00:00,14
6988,439871394,3,2019-08-05 00:00:00,23
7066,436549595,3,2019-08-05 00:00:00,9
6967,438256291,3,2019-08-05 00:00:00,26
7006,436334795,3,2019-08-05 00:00:00,9
7052,433226494,1,2019-08-05 00:00:00,16
6963,446358897,1,2019-08-05 00:00:00,36
6958,438983297,1,2019-08-05 00:00:00,19
7032,458018891,1,2019-08-05 00:00:00,60
7009,445312993,1,2019-08-05 00:00:00,28
7030,437927594,3,2019-08-05 00:00:00,2
7075,458094695,3,2019-08-05 00:00:00,1
8247,446881293,1,2019-08-06 00:00:00,11
9093,441556494,1,2019-08-08 00:00:00,21
8151,458000292,1,2019-08-06 00:00:00,2
7078,436736295,1,2019-08-05 00:00:00,40
8656,433816895,3,2019-08-07 00:00:00,10
8138,435135899,1,2019-08-06 00:00:00,5
9677,447220596,3,2019-08-08 00:00:00,22
8158,432779593,1,2019-08-06 00:00:00,2
9097,433144693,1,2019-08-08 00:00:00,14
10596,438464090,3,2019-08-11 00:00:00,30
8142,443721291,1,2019-08-06 00:00:00,5
7057,433030993,3,2019-08-05 00:00:00,19
8165,432533792,3,2019-08-06 00:00:00,22
7082,452881899,3,2019-08-05 00:00:00,3
8292,433855194,3,2019-08-06 00:00:00,7
8662,435121297,3,2019-08-07 00:00:00,10
8661,433006096,3,2019-08-07 00:00:00,30
8658,433107693,1,2019-08-07 00:00:00,20
7004,438503098,3,2019-08-05 00:00:00,34
7034,433028390,3,2019-08-05 00:00:00,21
7079,432261396,3,2019-08-05 00:00:00,33
8954,433831196,3,2019-08-07 00:00:00,2
10270,432908896,3,2019-08-09 00:00:00,12
10571,445993695,1,2019-08-11 00:00:00,24
10153,433101895,1,2019-08-09 00:00:00,4
9304,433879298,3,2019-08-08 00:00:00,10
8829,433910096,3,2019-08-07 00:00:00,19
9686,437672695,1,2019-08-08 00:00:00,3
8613,446390991,3,2019-08-07 00:00:00,8
8639,436549595,3,2019-08-07 00:00:00,16
9466,457258999,3,2019-08-08 00:00:00,7
9878,457378390,1,2019-08-09 00:00:00,41
9388,436431994,3,2019-08-08 00:00:00,9
9679,452219591,3,2019-08-08 00:00:00,5
8830,435656193,1,2019-08-07 00:00:00,49
7101,437352991,3,2019-08-05 00:00:00,3
10350,433030495,3,2019-08-09 00:00:00,28
8612,432533697,3,2019-08-07 00:00:00,19
8330,435834996,3,2019-08-07 00:00:00,14
10184,433196898,3,2019-08-09 00:00:00,42
9681,456709290,1,2019-08-08 00:00:00,18
7099,435737091,3,2019-08-05 00:00:00,41
7081,438977398,1,2019-08-05 00:00:00,3
7071,432785497,1,2019-08-05 00:00:00,4
10348,457380896,1,2019-08-09 00:00:00,1
8708,439222290,3,2019-08-07 00:00:00,21
9073,432067393,1,2019-08-08 00:00:00,47
8586,443981593,3,2019-08-07 00:00:00,10
8667,442633691,3,2019-08-07 00:00:00,26
8763,433879298,3,2019-08-07 00:00:00,21
9308,456662199,3,2019-08-08 00:00:00,6
8590,438311797,3,2019-08-07 00:00:00,18
9083,433152494,3,2019-08-08 00:00:00,22
10185,444535092,3,2019-08-09 00:00:00,12
8356,432174090,3,2019-08-07 00:00:00,23
8298,440628992,3,2019-08-07 00:00:00,10
8663,439921595,1,2019-08-07 00:00:00,14
10592,433012298,3,2019-08-11 00:00:00,20
8607,435177593,3,2019-08-07 00:00:00,7
8340,442129697,3,2019-08-07 00:00:00,30
10002,433896693,3,2019-08-09 00:00:00,21
9100,456686993,3,2019-08-08 00:00:00,3
8633,435134998,3,2019-08-07 00:00:00,7
8536,448326693,3,2019-08-07 00:00:00,27
10068,433055795,1,2019-08-09 00:00:00,8
8625,432438297,3,2019-08-07 00:00:00,18
8587,452098996,3,2019-08-07 00:00:00,12
9675,447408299,1,2019-08-08 00:00:00,12
9088,432600791,1,2019-08-08 00:00:00,8
9468,433450997,1,2019-08-08 00:00:00,3
8679,447091098,3,2019-08-07 00:00:00,20
8338,456959991,1,2019-08-07 00:00:00,48
8589,432998994,3,2019-08-07 00:00:00,22
10154,432543197,3,2019-08-09 00:00:00,3
9582,454277391,3,2019-08-08 00:00:00,9
9074,438406193,3,2019-08-08 00:00:00,49
9678,440463390,3,2019-08-08 00:00:00,17
10148,447664990,1,2019-08-09 00:00:00,5
9682,440721392,1,2019-08-08 00:00:00,4
10160,435135899,1,2019-08-09 00:00:00,8
10321,452219591,3,2019-08-09 00:00:00,22
10197,456691291,3,2019-08-09 00:00:00,7
10593,446771396,3,2019-08-11 00:00:00,47
10577,432354490,3,2019-08-11 00:00:00,71
10152,439951896,1,2019-08-09 00:00:00,2
10569,455861894,3,2019-08-11 00:00:00,24
10573,455924090,3,2019-08-11 00:00:00,72
10568,432937493,3,2019-08-11 00:00:00,15
10575,452568690,1,2019-08-11 00:00:00,26
10578,433925390,1,2019-08-11 00:00:00,31
10594,433831196,3,2019-08-11 00:00:00,60
11024,440425490,3,2019-08-12 00:00:00,8
10576,432124796,1,2019-08-11 00:00:00,14
10572,433070897,3,2019-08-11 00:00:00,25
11115,456484191,1,2019-08-12 00:00:00,6
11123,446727693,3,2019-08-12 00:00:00,6
11312,437440896,3,2019-08-12 00:00:00,28
11033,431968797,1,2019-08-12 00:00:00,10
11034,437352991,3,2019-08-12 00:00:00,14
11114,433117791,3,2019-08-12 00:00:00,21
11025,regutierrez,3,2019-08-12 00:00:00,45
11084,434967891,3,2019-08-12 00:00:00,11
11238,445282091,3,2019-08-12 00:00:00,21
11022,432067393,1,2019-08-12 00:00:00,16
11122,433017793,1,2019-08-12 00:00:00,6
11134,445288691,1,2019-08-12 00:00:00,14
11336,433150599,3,2019-08-12 00:00:00,15
11327,435659197,3,2019-08-12 00:00:00,22
11023,433146691,1,2019-08-12 00:00:00,12
11085,443368795,3,2019-08-12 00:00:00,15
7003,457731993,3,2019-08-05 00:00:00,9
8297,433150497,3,2019-08-07 00:00:00,31
8265,439222290,3,2019-08-06 00:00:00,18
9894,436571694,3,2019-08-09 00:00:00,38
8296,432488495,1,2019-08-07 00:00:00,44
7061,452098996,3,2019-08-05 00:00:00,4
10172,434291195,3,2019-08-09 00:00:00,12
8956,458000292,1,2019-08-07 00:00:00,2
8318,444877892,3,2019-08-07 00:00:00,32
8710,mrene,3,2019-08-07 00:00:00,6
9124,432238295,1,2019-08-08 00:00:00,27
6999,445716495,3,2019-08-05 00:00:00,20
9305,432473398,3,2019-08-08 00:00:00,42
10283,454873899,3,2019-08-09 00:00:00,35
9881,432775994,3,2019-08-09 00:00:00,13
9090,442854597,1,2019-08-08 00:00:00,35
8139,435640097,3,2019-08-06 00:00:00,79
9883,438464090,3,2019-08-09 00:00:00,4
8150,439987992,3,2019-08-06 00:00:00,30
9126,432323091,3,2019-08-08 00:00:00,21
8717,458101792,1,2019-08-07 00:00:00,8
9941,432521799,3,2019-08-09 00:00:00,21
8253,438904892,1,2019-08-06 00:00:00,5
8327,433026292,3,2019-08-07 00:00:00,6
9467,433226494,1,2019-08-08 00:00:00,15
9121,432007596,1,2019-08-08 00:00:00,7
8157,455861894,3,2019-08-06 00:00:00,5
9680,442519099,3,2019-08-08 00:00:00,4
8711,439012596,1,2019-08-07 00:00:00,3
7062,432352296,1,2019-08-05 00:00:00,76
9919,433107693,1,2019-08-09 00:00:00,19
9926,442848992,3,2019-08-09 00:00:00,21
10069,433239295,1,2019-08-09 00:00:00,2
10024,432605896,1,2019-08-09 00:00:00,8
10163,447284395,1,2019-08-09 00:00:00,38
10166,448708191,1,2019-08-09 00:00:00,67
8337,440805392,3,2019-08-07 00:00:00,25
8144,433051792,3,2019-08-06 00:00:00,4
8766,432937493,3,2019-08-07 00:00:00,19
8317,443368795,3,2019-08-07 00:00:00,16
8291,432905795,3,2019-08-06 00:00:00,19
8140,433174993,1,2019-08-06 00:00:00,4
7065,435121297,3,2019-08-05 00:00:00,17
8832,439967498,3,2019-08-07 00:00:00,56
8122,431998697,3,2019-08-06 00:00:00,40
10157,432261396,3,2019-08-09 00:00:00,25
10155,455792795,3,2019-08-09 00:00:00,9
10301,457857694,3,2019-08-09 00:00:00,20
6971,434577191,3,2019-08-05 00:00:00,60
8588,457214191,3,2019-08-07 00:00:00,16
8596,432036992,3,2019-08-07 00:00:00,8
9934,432511099,3,2019-08-09 00:00:00,3
9390,432243394,3,2019-08-08 00:00:00,3
8598,432451095,3,2019-08-07 00:00:00,6
8328,432654793,3,2019-08-07 00:00:00,23
9895,433238498,1,2019-08-09 00:00:00,5
9890,436431994,3,2019-08-09 00:00:00,23
8764,432544092,3,2019-08-07 00:00:00,5
10293,433142897,3,2019-08-09 00:00:00,19
8602,431951796,3,2019-08-07 00:00:00,10
8833,447664990,1,2019-08-07 00:00:00,38
9102,438932999,1,2019-08-08 00:00:00,5
8299,433855194,3,2019-08-07 00:00:00,51
9120,442601391,3,2019-08-08 00:00:00,11
8593,434515897,1,2019-08-07 00:00:00,31
9118,433046297,1,2019-08-08 00:00:00,12
9585,448430796,3,2019-08-08 00:00:00,4
9307,439987992,3,2019-08-08 00:00:00,38
9122,456663090,1,2019-08-08 00:00:00,46
9105,456534095,3,2019-08-08 00:00:00,21
10302,457389491,3,2019-08-09 00:00:00,21
9123,433237799,3,2019-08-08 00:00:00,15
9685,436736295,1,2019-08-08 00:00:00,21
10292,439968897,3,2019-08-09 00:00:00,23
10150,447703890,3,2019-08-09 00:00:00,19
10027,439970497,3,2019-08-09 00:00:00,24
9931,439923892,3,2019-08-09 00:00:00,16
9902,442818197,3,2019-08-09 00:00:00,25
9892,nmateo,1,2019-08-09 00:00:00,3
10304,432998994,3,2019-08-09 00:00:00,28
10167,438991291,3,2019-08-09 00:00:00,21
10005,435152190,3,2019-08-09 00:00:00,10
10291,omejenes,3,2019-08-09 00:00:00,12
10159,433886790,1,2019-08-09 00:00:00,18
10164,434476195,3,2019-08-09 00:00:00,7
10171,438967999,3,2019-08-09 00:00:00,38
10149,432859492,1,2019-08-09 00:00:00,8
10295,456483498,3,2019-08-09 00:00:00,20
10324,449349099,1,2019-08-09 00:00:00,21
10286,447137495,3,2019-08-09 00:00:00,23
10315,456175893,3,2019-08-09 00:00:00,35
10285,439833091,3,2019-08-09 00:00:00,18
10316,456238097,1,2019-08-09 00:00:00,25
10280,448326693,3,2019-08-09 00:00:00,24
10317,434515897,1,2019-08-09 00:00:00,2
10271,447688391,3,2019-08-09 00:00:00,22
10303,458003793,3,2019-08-09 00:00:00,24
10151,436588891,1,2019-08-09 00:00:00,8
10318,435656193,1,2019-08-09 00:00:00,11
10287,445591399,3,2019-08-09 00:00:00,21
10071,432124796,1,2019-08-09 00:00:00,12
10161,433147992,3,2019-08-09 00:00:00,29
10598,438417995,1,2019-08-11 00:00:00,2
10585,433879298,3,2019-08-11 00:00:00,8
10586,432282596,1,2019-08-11 00:00:00,20
10605,436571694,3,2019-08-11 00:00:00,5
10599,432148596,3,2019-08-11 00:00:00,49
10607,456691291,3,2019-08-11 00:00:00,30
10587,439875090,1,2019-08-11 00:00:00,38
10588,432488495,1,2019-08-11 00:00:00,12
11027,454805197,1,2019-08-12 00:00:00,3
11026,448809090,3,2019-08-12 00:00:00,17
9912,442846390,3,2019-08-09 00:00:00,2
8960,433055795,1,2019-08-07 00:00:00,2
8171,431951398,3,2019-08-06 00:00:00,27
8834,433841498,1,2019-08-07 00:00:00,2
7060,445288691,1,2019-08-05 00:00:00,38
10187,434130093,3,2019-08-09 00:00:00,42
9098,433248891,3,2019-08-08 00:00:00,14
10183,443359998,3,2019-08-09 00:00:00,39
7098,439402991,3,2019-08-05 00:00:00,2
10174,456648594,3,2019-08-09 00:00:00,10
8316,441514493,3,2019-08-07 00:00:00,27
8591,434587995,3,2019-08-07 00:00:00,11
9392,432169496,3,2019-08-08 00:00:00,27
8355,439951896,1,2019-08-07 00:00:00,8
10006,431954293,3,2019-08-09 00:00:00,29
8319,433159595,3,2019-08-07 00:00:00,43
8310,442805897,3,2019-08-07 00:00:00,34
7084,432205596,3,2019-08-05 00:00:00,30
7002,457853193,3,2019-08-05 00:00:00,38
8128,444128692,3,2019-08-06 00:00:00,42
8963,453366794,3,2019-08-07 00:00:00,34
9095,432410993,1,2019-08-08 00:00:00,22
8341,438464090,3,2019-08-07 00:00:00,20
8720,432891692,3,2019-08-07 00:00:00,15
8116,434130093,3,2019-08-06 00:00:00,20
8293,456712390,3,2019-08-06 00:00:00,8
8141,433055795,1,2019-08-06 00:00:00,5
8605,438982497,3,2019-08-07 00:00:00,6
8125,432036992,3,2019-08-06 00:00:00,10
7090,432233195,3,2019-08-05 00:00:00,86
8308,434305792,3,2019-08-07 00:00:00,30
8255,438417995,1,2019-08-06 00:00:00,4
9096,432488495,1,2019-08-08 00:00:00,39
8331,438990198,3,2019-08-07 00:00:00,22
9393,445264999,1,2019-08-08 00:00:00,4
8765,456707893,3,2019-08-07 00:00:00,11
9130,431968797,1,2019-08-08 00:00:00,32
9306,432488891,3,2019-08-08 00:00:00,8
9911,434587995,3,2019-08-09 00:00:00,21
8959,439775794,1,2019-08-07 00:00:00,44
10312,456461294,3,2019-08-09 00:00:00,20
9116,453438093,1,2019-08-08 00:00:00,6
9469,446390991,3,2019-08-08 00:00:00,29
9586,432198794,3,2019-08-08 00:00:00,21
8309,442610491,3,2019-08-07 00:00:00,31
7033,457365293,3,2019-08-05 00:00:00,29
8312,437422895,3,2019-08-07 00:00:00,48
7086,439715298,3,2019-08-05 00:00:00,20
8712,442969993,1,2019-08-07 00:00:00,22
9916,442918891,3,2019-08-09 00:00:00,18
9391,432412297,3,2019-08-08 00:00:00,29
9882,436533496,3,2019-08-09 00:00:00,4
8334,442804795,3,2019-08-07 00:00:00,46
8353,432149895,3,2019-08-07 00:00:00,20
9884,431944294,3,2019-08-09 00:00:00,2
8345,433925390,1,2019-08-07 00:00:00,41
9683,434291195,1,2019-08-08 00:00:00,4
8305,442786695,3,2019-08-07 00:00:00,20
8320,433948090,3,2019-08-07 00:00:00,25
8306,454410895,3,2019-08-07 00:00:00,23
8342,433853292,1,2019-08-07 00:00:00,30
8313,439107597,3,2019-08-07 00:00:00,57
8354,442645195,3,2019-08-07 00:00:00,31
10162,456712390,3,2019-08-09 00:00:00,3
8321,433849891,3,2019-08-07 00:00:00,88
10327,438287293,1,2019-08-09 00:00:00,3
8326,443290896,3,2019-08-07 00:00:00,16
8315,445993695,1,2019-08-07 00:00:00,9
10232,442616990,3,2019-08-09 00:00:00,17
10299,437180396,1,2019-08-09 00:00:00,4
10281,432215090,3,2019-08-09 00:00:00,10
9133,435544196,3,2019-08-08 00:00:00,21
9112,443949793,3,2019-08-08 00:00:00,33
10158,437002496,3,2019-08-09 00:00:00,37
10313,438944592,3,2019-08-09 00:00:00,21
9695,435782593,3,2019-08-08 00:00:00,7
10181,444128692,3,2019-08-09 00:00:00,34
10344,432316691,1,2019-08-09 00:00:00,1
10351,439955994,1,2019-08-09 00:00:00,1
10182,456713694,3,2019-08-09 00:00:00,21
10007,440179492,3,2019-08-09 00:00:00,14
10156,432304496,3,2019-08-09 00:00:00,28
10165,437122991,1,2019-08-09 00:00:00,14
10188,439872997,3,2019-08-09 00:00:00,33
10231,440805392,3,2019-08-09 00:00:00,19
10338,434331196,3,2019-08-09 00:00:00,21
10347,440358096,1,2019-08-09 00:00:00,5
10279,434451096,1,2019-08-09 00:00:00,12
10617,439777395,3,2019-08-11 00:00:00,50
10272,435736894,1,2019-08-09 00:00:00,13
10070,439871394,3,2019-08-09 00:00:00,20
10613,434577191,3,2019-08-11 00:00:00,3
10609,435736894,1,2019-08-11 00:00:00,17
10624,433150292,3,2019-08-11 00:00:00,21
10627,442119399,3,2019-08-11 00:00:00,44
10623,434417195,3,2019-08-11 00:00:00,10
10622,447284395,1,2019-08-11 00:00:00,11
10625,438287293,1,2019-08-11 00:00:00,2
10618,447541795,3,2019-08-11 00:00:00,54
10635,433187193,3,2019-08-11 00:00:00,2
10641,436431994,3,2019-08-11 00:00:00,10
10645,433408490,3,2019-08-11 00:00:00,11
10646,433150497,3,2019-08-11 00:00:00,30
10638,432409796,3,2019-08-11 00:00:00,6
10616,434067893,1,2019-08-11 00:00:00,6
10614,433174993,1,2019-08-11 00:00:00,2
10615,454794699,1,2019-08-11 00:00:00,30
10640,457426499,3,2019-08-11 00:00:00,14
10649,442779995,3,2019-08-11 00:00:00,10
10642,433117791,3,2019-08-11 00:00:00,12
10620,433238498,1,2019-08-11 00:00:00,15
10639,438406193,3,2019-08-11 00:00:00,9
7018,431954293,3,2019-08-05 00:00:00,5
8261,438268999,1,2019-08-06 00:00:00,5
8961,431948696,3,2019-08-07 00:00:00,24
10610,432865395,1,2019-08-11 00:00:00,38
8169,433054398,3,2019-08-06 00:00:00,2
8256,eguerrero,1,2019-08-06 00:00:00,5
8647,433887492,3,2019-08-07 00:00:00,26
10275,439854197,1,2019-08-09 00:00:00,28
8155,439987294,3,2019-08-06 00:00:00,41
7072,442552295,3,2019-08-05 00:00:00,36
8257,455792795,3,2019-08-06 00:00:00,15
9115,433850597,3,2019-08-08 00:00:00,24
8143,433159390,3,2019-08-06 00:00:00,33
7076,436313598,3,2019-08-05 00:00:00,11
8757,437231192,3,2019-08-07 00:00:00,14
9107,433165697,3,2019-08-08 00:00:00,19
7077,433159390,3,2019-08-05 00:00:00,5
9951,442633691,3,2019-08-09 00:00:00,38
8595,436676995,3,2019-08-07 00:00:00,21
8294,439968897,3,2019-08-06 00:00:00,13
8168,442616990,3,2019-08-06 00:00:00,9
8713,432738399,3,2019-08-07 00:00:00,1
8137,433449997,3,2019-08-06 00:00:00,10
9589,433391492,3,2019-08-08 00:00:00,10
9953,436853397,3,2019-08-09 00:00:00,13
8649,442918891,3,2019-08-07 00:00:00,7
7085,432511197,3,2019-08-05 00:00:00,8
9885,437795499,1,2019-08-09 00:00:00,5
7068,446771396,3,2019-08-05 00:00:00,13
11028,440713996,3,2019-08-12 00:00:00,1
9103,436481590,3,2019-08-08 00:00:00,7
9109,432722696,3,2019-08-08 00:00:00,20
9106,438533591,3,2019-08-08 00:00:00,13
10643,433007494,3,2019-08-11 00:00:00,18
10274,439061099,3,2019-08-09 00:00:00,27
9117,433613893,1,2019-08-08 00:00:00,45
10009,442705894,3,2019-08-09 00:00:00,7
8650,442850895,3,2019-08-07 00:00:00,32
8609,432412297,3,2019-08-07 00:00:00,8
8624,447541795,3,2019-08-07 00:00:00,19
10175,439803598,3,2019-08-09 00:00:00,9
9111,456630196,1,2019-08-08 00:00:00,13
9394,433254598,3,2019-08-08 00:00:00,27
8657,436429191,3,2019-08-07 00:00:00,6
10611,439388392,1,2019-08-11 00:00:00,2
8835,433054398,3,2019-08-07 00:00:00,8
10644,433194190,3,2019-08-11 00:00:00,16
9330,442846390,3,2019-08-08 00:00:00,12
8962,432055596,3,2019-08-07 00:00:00,1
7067,433159595,3,2019-08-05 00:00:00,19
10169,436654394,3,2019-08-09 00:00:00,23
10633,432881095,3,2019-08-11 00:00:00,17
7070,433190891,1,2019-08-05 00:00:00,38
10631,457378390,1,2019-08-11 00:00:00,11
10612,432285994,1,2019-08-11 00:00:00,22
8618,436313598,3,2019-08-07 00:00:00,24
10656,445208297,3,2019-08-11 00:00:00,1
10637,438012399,1,2019-08-11 00:00:00,14
9346,443981593,3,2019-08-08 00:00:00,27
9587,432822493,1,2019-08-08 00:00:00,22
10192,443403696,1,2019-08-09 00:00:00,5
9952,436552796,3,2019-08-09 00:00:00,16
9309,453366794,3,2019-08-08 00:00:00,7
10297,448436393,3,2019-08-09 00:00:00,21
10168,433051792,3,2019-08-09 00:00:00,35
9947,436334795,3,2019-08-09 00:00:00,36
9395,446511791,3,2019-08-08 00:00:00,4
10282,457406993,1,2019-08-09 00:00:00,4
9470,432925490,3,2019-08-08 00:00:00,19
9684,436533790,1,2019-08-08 00:00:00,34
10230,432360593,3,2019-08-09 00:00:00,15
10619,432247894,1,2019-08-11 00:00:00,11
10189,439048291,3,2019-08-09 00:00:00,29
10072,433011891,3,2019-08-09 00:00:00,20
10628,433241592,1,2019-08-11 00:00:00,1
10298,432654793,3,2019-08-09 00:00:00,23
10636,455390499,3,2019-08-11 00:00:00,33
10306,438256291,3,2019-08-09 00:00:00,23
10653,433159390,3,2019-08-11 00:00:00,31
10173,446753699,3,2019-08-09 00:00:00,17
10008,438983191,3,2019-08-09 00:00:00,36
10626,439876492,1,2019-08-11 00:00:00,9
10629,441506097,3,2019-08-11 00:00:00,51
11458,436571694,3,2019-08-12 00:00:00,21
10654,442120599,1,2019-08-11 00:00:00,9
10621,447664292,3,2019-08-11 00:00:00,11
11075,442645793,1,2019-08-12 00:00:00,6
11089,456709290,1,2019-08-12 00:00:00,17
11240,433241299,3,2019-08-12 00:00:00,3
10655,435816591,3,2019-08-11 00:00:00,38
10630,432699093,3,2019-08-11 00:00:00,13
11140,432333095,1,2019-08-12 00:00:00,21
11043,432238295,1,2019-08-12 00:00:00,2
11241,433262694,3,2019-08-12 00:00:00,7
11059,433812795,1,2019-08-12 00:00:00,19
11039,441557293,3,2019-08-12 00:00:00,36
11449,435627898,3,2019-08-12 00:00:00,8
11450,432910398,3,2019-08-12 00:00:00,14
11313,432206794,3,2019-08-12 00:00:00,8
11445,432013899,3,2019-08-12 00:00:00,8
11037,457420799,1,2019-08-12 00:00:00,17
11047,442590598,1,2019-08-12 00:00:00,11
11579,433032590,3,2019-08-12 00:00:00,7
11584,432326696,3,2019-08-12 00:00:00,2
11583,432738399,3,2019-08-12 00:00:00,4
11455,433026292,3,2019-08-12 00:00:00,21
11582,432891093,3,2019-08-12 00:00:00,3
11747,433833199,3,2019-08-13 00:00:00,11
11752,434959395,3,2019-08-13 00:00:00,11
11748,436533496,3,2019-08-13 00:00:00,19
11813,458094695,3,2019-08-13 00:00:00,13
8295,432654793,3,2019-08-06 00:00:00,1
7008,435177593,3,2019-08-05 00:00:00,12
8597,439915391,3,2019-08-07 00:00:00,42
9401,440501695,3,2019-08-08 00:00:00,13
9310,439033490,3,2019-08-08 00:00:00,11
9400,432497097,3,2019-08-08 00:00:00,19
11314,442813191,3,2019-08-12 00:00:00,22
8339,447281794,3,2019-08-07 00:00:00,6
8813,435123091,3,2019-08-07 00:00:00,3
8347,446727693,3,2019-08-07 00:00:00,20
8836,432495399,3,2019-08-07 00:00:00,30
10221,437992492,3,2019-08-09 00:00:00,23
10208,454773292,3,2019-08-09 00:00:00,27
10039,446914290,1,2019-08-09 00:00:00,15
10170,433792099,3,2019-08-09 00:00:00,21
10661,432444090,1,2019-08-11 00:00:00,12
8991,440721392,1,2019-08-07 00:00:00,6
11093,433174993,1,2019-08-12 00:00:00,11
11245,433030495,3,2019-08-12 00:00:00,19
8335,445591399,3,2019-08-07 00:00:00,26
10651,433907093,3,2019-08-11 00:00:00,11
8967,433143894,3,2019-08-07 00:00:00,17
11056,457956790,1,2019-08-12 00:00:00,40
8789,433009491,3,2019-08-07 00:00:00,14
8081,456713694,3,2019-08-06 00:00:00,19
8798,439033691,3,2019-08-07 00:00:00,24
11058,432205596,3,2019-08-12 00:00:00,10
8148,437369597,1,2019-08-06 00:00:00,4
8993,434738693,1,2019-08-07 00:00:00,2
8343,446753699,3,2019-08-07 00:00:00,62
10023,445733493,3,2019-08-09 00:00:00,12
10352,432699093,3,2019-08-09 00:00:00,13
9588,432043396,3,2019-08-08 00:00:00,19
8965,433101895,1,2019-08-07 00:00:00,13
10016,437245596,1,2019-08-09 00:00:00,3
8632,439875090,1,2019-08-07 00:00:00,35
8815,456185894,3,2019-08-07 00:00:00,54
8152,433083693,1,2019-08-06 00:00:00,3
8611,442813191,3,2019-08-07 00:00:00,11
8333,453805193,1,2019-08-07 00:00:00,12
10073,433254393,3,2019-08-09 00:00:00,8
8153,447220992,3,2019-08-06 00:00:00,34
8119,433021798,3,2019-08-06 00:00:00,16
8768,438977398,1,2019-08-07 00:00:00,6
8349,447703890,3,2019-08-07 00:00:00,16
8162,432406198,3,2019-08-06 00:00:00,14
8258,440358096,1,2019-08-06 00:00:00,2
11051,432413599,1,2019-08-12 00:00:00,6
10648,439321296,3,2019-08-11 00:00:00,28
9691,454794699,1,2019-08-08 00:00:00,1
